unix,s1_final_TEMP,minute,s2_final_TEMP,s3_final_TEMP,s4_final_TEMP,s5_final_TEMP,s6_final_TEMP,s7_final_TEMP,s8_final_TEMP,s9_final_TEMP,s10_final_TEMP,test_progress,avg_TEMP
1544034900,29.77508333333333,96,35.791916666666665,32.77291666666667,32.10933333333333,33.31329166666667,32.67316666666667,29.812250000000002,33.873666666666665,34.34,31.455499999999997,0.5333333333333333,32.5917125
1544034960,29.779416666666666,97,35.81220833333334,32.75008333333333,32.04625,33.307750000000006,32.75066666666667,29.94375,33.58583333333333,34.32779166666667,31.474,0.5388888888888889,32.577774999999995
1544035020,29.812333333333335,98,35.82654166666667,32.79325,31.625083333333336,33.3245,32.775083333333335,29.756333333333334,33.552416666666666,34.32516666666667,31.398083333333332,0.5444444444444444,32.51887916666667
1544035080,29.82133333333333,99,35.82191666666667,32.76808333333334,31.473583333333334,33.337583333333335,32.810916666666664,29.686833333333333,33.38283333333333,34.262375,31.639333333333333,0.55,32.500479166666665
1544035140,29.821749999999998,100,35.82783333333334,32.72233333333333,31.547083333333333,33.42825,32.833375000000004,29.631500000000003,33.397083333333335,34.18245833333333,31.653666666666666,0.5555555555555556,32.50453333333333
1544035200,29.717666666666666,101,35.792249999999996,32.683416666666666,31.412166666666668,33.39666666666667,32.83620833333334,29.633333333333333,33.422583333333336,34.27229166666667,31.683583333333335,0.5611111111111111,32.48501666666667
1544035260,29.664166666666667,102,35.79533333333333,32.66133333333333,31.50433333333333,33.3095,32.53175,29.726499999999998,33.536125,34.322750000000006,31.851666666666667,0.5666666666666667,32.49034583333333
1544035320,29.651999999999997,103,35.842333333333336,32.555166666666665,31.52691666666667,33.34,32.415333333333336,29.646333333333335,33.548375,34.29125,31.940166666666666,0.5722222222222222,32.475787499999996
1544035380,29.6525,104,35.85775,32.5045,31.311083333333332,33.22683333333333,32.22975,28.943083333333334,33.681416666666664,34.181749999999994,31.889833333333332,0.5777777777777777,32.34785
1544035440,29.56425,105,35.9135,32.428416666666664,31.189333333333334,33.23316666666667,32.21341666666667,27.626416666666668,33.6775,34.184666666666665,31.423333333333336,0.5833333333333334,32.1454
1544035500,29.493833333333335,106,35.915416666666665,32.403749999999995,31.29275,33.1845,32.28125,27.74866666666667,33.74008333333333,34.13333333333333,31.0945,0.5888888888888889,32.12880833333333
1544035560,29.43,107,35.87766666666666,32.31733333333333,31.432833333333335,33.18825,32.32483333333333,27.775666666666666,33.6785,34.142041666666664,30.86,0.5944444444444444,32.1027125
1544035620,29.464166666666664,108,35.84229166666667,32.21095833333333,31.481333333333335,33.28091666666667,32.42275,27.830666666666666,33.64375,34.243375,30.794083333333333,0.6,32.12142916666667
1544035680,29.443666666666665,109,35.79529166666667,32.22270833333333,31.649,33.166041666666665,32.503166666666665,27.920916666666667,33.56941666666667,34.169999999999995,31.029666666666667,0.6055555555555555,32.1469875
1544035740,29.24958333333333,110,35.738166666666665,32.25775,31.78558333333333,33.128875,32.46416666666667,27.96025,33.874875,34.1005,31.009166666666665,0.6111111111111112,32.15689166666667
1544035800,29.089166666666664,111,35.71408333333333,32.25091666666667,31.908,33.03375,32.46383333333333,27.974666666666668,34.00579166666667,34.062083333333334,31.22625,0.6166666666666667,32.17285416666667
1544035860,29.098333333333336,112,35.686375,32.30175,32.034666666666666,33.093,32.400166666666664,28.045333333333335,34.18008333333333,34.065000000000005,31.41975,0.6222222222222222,32.23244583333334
1544035920,29.1535,113,35.703541666666666,32.278416666666665,31.833833333333335,33.130916666666664,32.40083333333333,28.096833333333333,34.07416666666667,33.99758333333333,31.431833333333334,0.6277777777777778,32.210145833333335
1544035980,29.118333333333332,114,35.74125,32.23916666666666,31.663416666666667,33.214708333333334,32.3885,28.135499999999997,33.9005,34.080083333333334,31.3745,0.6333333333333333,32.18559583333334
1544036040,29.05483333333333,115,35.76958333333334,32.28208333333333,31.57858333333333,33.35445833333333,32.338499999999996,28.14475,33.76375,34.09016666666667,31.474416666666666,0.6388888888888888,32.1851125
1544036100,29.040000000000003,116,35.81670833333333,32.30708333333333,31.53075,33.28991666666666,32.406083333333335,28.143250000000002,33.636291666666665,34.11958333333333,31.540833333333335,0.6444444444444445,32.183049999999994
1544036160,29.050166666666666,117,35.82816666666667,32.34245833333333,31.70133333333333,33.278333333333336,32.2625,28.166583333333335,33.587875000000004,34.0705,31.465083333333332,0.65,32.1753
1544036220,29.175250000000002,118,35.840333333333334,32.297041666666665,31.719,33.26033333333333,32.12716666666667,28.165666666666667,33.26983333333333,33.98291666666667,31.18025,0.6555555555555556,32.10177916666667
1544036280,29.21375,119,35.85270833333333,32.18983333333333,31.81933333333333,33.174083333333336,32.0665,28.161333333333335,33.192166666666665,33.99916666666667,30.887,0.6611111111111111,32.0555875
1544036340,29.440749999999998,120,35.82383333333333,32.17225,31.941416666666665,33.296083333333335,31.892,28.175,33.079,34.039541666666665,30.883249999999997,0.6666666666666666,32.074312500000005
