unix,s1_final_EDA,minute,s2_final_EDA,s3_final_EDA,s4_final_EDA,s5_final_EDA,s6_final_EDA,s7_final_EDA,s8_final_EDA,s9_final_EDA,s10_final_EDA,test_progress,avg_EDA
1544036760,0.20558427916666666,127,0.12547962083333333,0.404706075,0.47541632500000003,0.9048967791666667,0.25516302916666667,0.45343808333333335,0.8284321416666667,0.6231965208333333,0.21431111249999998,0.7055555555555556,0.4490623966666667
1544036820,0.2098500375,128,0.1261790375,0.5173578625,0.3774452916666667,0.7590985124999999,0.2704561916666667,0.4906793541666667,0.9031801708333334,0.546070675,0.23253689583333334,0.7111111111111111,0.44328540291666674
1544036880,0.20919870833333334,129,0.12602955416666667,0.49644422083333334,0.40477172083333335,0.7667575541666667,0.24171155416666668,0.42869062083333337,0.6948724708333334,0.6199398333333334,0.232344725,0.7166666666666667,0.4220760962500001
1544036940,0.20848328333333335,130,0.12642994999999999,0.5342617833333333,0.4405485458333333,0.9034397375,0.21307885416666666,0.43403287083333336,0.5683564874999999,0.5878832291666666,0.229574,0.7222222222222222,0.4246088741666666
1544037000,0.21354989583333334,131,0.1227087375,0.5826402749999999,0.5147287083333334,0.8073314083333333,0.19948854166666669,0.3417410125,0.7602255791666667,0.6070863041666666,0.2391727125,0.7277777777777777,0.4388673175
1544037060,0.20645448333333333,132,0.13407525,0.5423399791666667,0.4865374416666667,0.663491975,0.18875409166666665,0.5163020125,0.7518740833333334,0.6311141,0.22360022083333334,0.7333333333333333,0.43445436375
1544037120,0.20879292916666667,133,0.1512878375,0.4833204458333333,0.4867937166666667,0.6266594125,0.1954158708333333,0.54406475,0.8272807958333334,0.6413785666666667,0.22591175,0.7388888888888889,0.4390906075
1544037180,0.21611790833333336,134,0.14154969166666664,0.45042031666666665,0.45696363333333334,0.6452064624999999,0.20176243333333332,0.5337698333333333,0.8025939541666667,0.58129485,0.22385107499999998,0.7444444444444445,0.4253530158333333
1544037240,0.21448422083333335,135,0.12975605,0.5382394500000001,0.48274198333333335,0.5578193416666667,0.20418065000000002,0.5494017375,0.7880544125,0.5424088791666667,0.2247960125,0.75,0.42318827375
1544037300,0.2132615333333333,136,0.14415505416666666,0.6513291,0.5751468625,0.5328782625,0.21829947083333331,0.5318432291666667,1.1210964458333335,0.45302031249999997,0.24029384166666665,0.7555555555555555,0.46813241124999994
1544037360,0.20809894166666665,137,0.13099469166666666,0.7875748208333333,0.5992383958333334,0.5573336208333333,0.19922698333333333,0.4503746916666667,0.9477351708333334,0.6036943791666667,0.24089170416666666,0.7611111111111111,0.47251634000000003
1544037420,0.219219775,138,0.12254859166666666,0.7745044291666667,0.5919943708333333,0.6587897958333334,0.18164399166666667,0.49149054999999997,0.92831295,0.7924581583333333,0.21546419166666667,0.7666666666666667,0.49764268041666665
1544037480,0.22344817916666668,139,0.1257892875,0.7624538750000001,0.70842135,0.5966853291666666,0.17316189166666668,0.5395123916666666,0.7990698666666667,0.7957404708333333,0.20324952083333334,0.7722222222222223,0.49275321625
1544037540,0.2140197,140,0.12668619166666667,0.6934927500000001,0.7398421708333333,0.6706865916666666,0.2095238583333333,0.45907387916666664,0.7264523208333333,0.7491214500000001,0.20793154583333334,0.7777777777777778,0.4796830458333333
1544037600,0.21725503333333332,141,0.12448127083333334,0.6411792374999999,0.7548800124999999,0.6386149166666667,0.2457844125,0.517017125,0.8869049833333332,0.7095162041666666,0.2047123375,0.7833333333333333,0.4940345533333333
1544037660,0.2156960791666667,142,0.1386987,0.5069891458333333,0.7551255166666666,0.6888119541666666,0.2198794666666667,0.5083819791666666,0.9282357875,0.6862535375000001,0.2163824375,0.7888888888888889,0.4864454604166667
1544037720,0.21523159166666667,143,0.16005962916666666,0.4664005333333333,0.677662425,0.6978640041666666,0.21643117083333333,0.24333297083333333,0.95897255,0.7139425208333333,0.21635044166666667,0.7944444444444444,0.45662478375000004
1544037780,0.21754869583333333,144,0.1733107375,0.40073367083333333,0.6677776208333334,0.7428945458333334,0.19759357916666667,0.32615177916666666,0.8781310875,0.7168159791666666,0.2138626375,0.8,0.4534820333333333
1544037840,0.2195881541666667,145,0.1504122125,0.3349173625,0.5358628416666666,0.7140946166666667,0.17575079166666666,0.37543319999999997,0.80345515,0.7175721,0.19121634166666668,0.8055555555555556,0.42183027708333326
1544037900,0.21301069166666667,146,0.13933937916666667,0.3185794416666667,0.5829353458333333,0.8417247833333333,0.16315868333333333,0.5283421375,0.7623129,0.6920132958333334,0.2521667791666667,0.8111111111111111,0.44935834375000006
1544037960,0.2159150375,147,0.13536192083333332,0.2931328,0.6001084708333334,0.827789225,0.16206445833333336,0.391310625,0.7516284875,0.58500345,0.21008820833333336,0.8166666666666667,0.4172402683333334
1544038020,0.21880329999999998,148,0.13392040833333332,0.32909231666666666,0.6033648083333334,0.771512975,0.151938275,0.45255212083333335,0.6390500333333333,0.5937320291666667,0.19525233333333333,0.8222222222222222,0.4089218600000001
1544038080,0.2178209458333333,149,0.13156595416666667,0.40030125,0.6215842041666666,0.7111857916666667,0.151522075,0.459927775,0.5628123083333333,0.4845081458333333,0.19557796666666669,0.8277777777777777,0.39368064166666666
1544038140,0.21660375,150,0.12960658333333333,0.39489797083333333,0.6493376916666667,0.6501807625,0.162811675,0.5318058291666666,0.5607939625,0.6642083583333334,0.19210253333333333,0.8333333333333334,0.41523491166666665
1544038200,0.21727635416666666,151,0.13222264166666667,0.35869819166666667,0.6316200708333334,0.6238253291666667,0.20395105416666667,0.5046207041666667,0.7345953833333334,0.6379065500000001,0.18686007083333334,0.8388888888888889,0.42315763500000003
1544038260,0.21539710833333334,152,0.13362140416666665,0.3645499041666667,0.5751629083333333,0.6316668375,0.16083139166666666,0.4430293791666667,0.7582388125,0.6075270625000001,0.21224497916666665,0.8444444444444444,0.41022697875
1544038320,0.21603782916666667,153,0.136301525,0.36876787499999997,0.5401493708333334,0.72514845,0.18029876666666667,0.5137900458333333,0.7128476,0.6220296583333333,0.21272560000000001,0.85,0.4228096720833333
1544038380,0.21605387083333333,154,0.13458776249999999,0.34795035416666664,0.4901461166666667,0.6577013291666667,0.1784517875,0.4827314125,0.5194714125000001,0.6728108291666667,0.21432179166666668,0.8555555555555555,0.3914226666666667
1544038440,0.20419612916666668,155,0.14442198333333334,0.39382475,0.5917915125000001,0.6500957291666667,0.18084853333333334,0.5516192166666667,0.6238857625,0.6148157333333334,0.20374075416666668,0.8611111111111112,0.4159240104166667
1544038500,0.20501835416666667,156,0.15975528333333333,0.33402044166666667,0.6293620666666667,0.6867894291666666,0.1755799875,0.30845965416666665,0.5814045375,0.6233481916666667,0.195828875,0.8666666666666667,0.38995668208333334
1544038560,0.216646475,157,0.15166153333333332,0.31874495,0.7117630625,0.6758213666666666,0.2020080916666667,0.005155479166666667,0.4311076541666667,0.6730904916666667,0.18916632916666665,0.8722222222222222,0.3575165433333333
1544038620,0.21148372083333333,158,0.17111108333333333,0.30422767916666665,0.6270185374999999,0.622277825,0.21919085833333335,0.009056775,0.3787215958333333,0.6722843083333333,0.1954818875,0.8777777777777778,0.34108542708333334
1544038680,0.21554127083333335,159,0.1566801,0.35979805833333334,0.5188444625,0.6428423541666667,0.23431319166666667,0.004472345833333334,0.37417226666666664,0.6938033375,0.2079742625,0.8833333333333333,0.340844165
1544038740,0.21539719583333333,160,0.14908288333333333,0.425737175,0.5846810083333334,0.5560262874999999,0.26089059583333335,0.012520508333333335,0.40075777916666666,0.6707593958333333,0.20414649166666668,0.8888888888888888,0.3479999320833334
1544038800,0.21190547499999998,161,0.14652552916666664,0.47396086666666665,0.6740270916666666,0.5471611000000001,0.24242679583333335,0.017686645833333334,0.40946268333333335,0.5614204583333333,0.2146153541666667,0.8944444444444445,0.3499192000000001
1544038860,0.21037324166666668,162,0.15332194166666666,0.5567344875,0.5554861666666666,0.512767725,0.23976311666666666,0.026140320833333335,0.5353404875,0.67326555,0.217258,0.9,0.36804510375
1544038920,0.20265322500000002,163,0.17472017083333333,0.7470289291666667,0.5150863666666666,0.6606955291666666,0.23637351666666667,0.031098429166666667,0.5914322124999999,0.6177636833333333,0.21527731666666666,0.9055555555555556,0.3992129379166666
1544038980,0.20250373333333332,164,0.17894328750000002,0.6303300208333333,0.5943378291666667,0.6701905666666667,0.22096298333333333,0.023103616666666667,0.5720925041666667,0.6629023291666666,0.2597062666666667,0.9111111111111111,0.40150731375
1544039040,0.21173464583333335,165,0.1675393875,0.6577147791666668,0.6478109624999999,0.6935944458333334,0.22544686666666666,0.0241122625,0.5832424708333334,0.6591181833333334,0.25138194583333334,0.9166666666666666,0.41216959500000006
1544039100,0.2031017,166,0.15981403333333333,0.7354962333333332,0.717597775,0.6347617083333332,0.2461313,0.02692487916666667,0.6704624291666667,0.6978982874999999,0.23807292083333334,0.9222222222222223,0.43302612666666657
1544039160,0.19502397916666667,167,0.14874119166666666,0.7485719541666666,0.7426341125,0.7495451833333333,0.26444568333333335,0.030052375000000003,0.5841916916666666,0.6507817708333333,0.2401656541666667,0.9277777777777778,0.43541535958333333
1544039220,0.20043221666666666,168,0.1453189208333333,0.6330903625000001,0.7303965791666667,0.6216210125,0.29791437083333333,0.04493179583333333,0.6230954916666668,0.6049232958333334,0.23504599166666665,0.9333333333333333,0.41367700375
1544039280,0.21178270833333332,169,0.14686723333333335,0.6766102,0.6410524375000001,0.5340709541666667,0.26564671666666667,0.0480539375,0.9254159125,0.6975405541666666,0.22567689583333334,0.9388888888888889,0.4372717550000001
1544039340,0.20467130416666668,170,0.1615331625,0.8055722958333333,0.6016135499999999,0.5631302083333334,0.242181225,0.05665172916666667,1.2012053,0.7008560208333333,0.22119781666666669,0.9444444444444444,0.47586126124999995
1544039400,0.20262119166666667,171,0.15699512083333333,0.7777824208333333,0.6494655500000001,0.5043188,0.22519070000000002,0.062463733333333334,1.1293190958333335,0.7166324416666666,0.21930258333333336,0.95,0.4644091637500001
1544039460,0.20272790833333332,172,0.15553223333333335,0.9006214208333333,0.6019658666666667,0.6723254208333334,0.212518375,0.07071997916666667,0.9096173333333333,0.7235196125000001,0.22173169166666667,0.9555555555555556,0.4671279841666666
1544039520,0.21025579583333334,173,0.20275451249999998,0.9270662166666667,0.7621983708333333,0.8760131166666666,0.2659776166666667,0.07411952916666667,1.0881053083333334,0.7199158458333332,0.2171672,0.9611111111111111,0.53435735125
1544039580,0.2070844708333333,174,0.30873665,0.9626436500000001,1.0614706041666666,0.9101795374999999,0.34856048333333334,0.06632766666666666,1.0691468583333332,0.7935549166666667,0.2151705916666667,0.9666666666666667,0.5942875429166665
1544039640,0.11279449999999999,175,0.4320807625,0.8567575000000001,1.0276849291666668,0.7061906458333334,0.3935751041666667,0.07682011666666666,1.6309608416666668,0.8442422416666666,0.22537256666666666,0.9722222222222222,0.6306479208333333
1544039700,0.02786355416666667,176,0.50230305,0.9022448541666667,1.1151465958333333,0.8916860666666667,0.3975785416666667,0.07207547500000001,1.4697233125,0.7938705208333333,0.23631658333333333,0.9777777777777777,0.6408808554166666
1544039760,0.027575270833333332,177,0.5802133666666667,1.1564667291666666,1.0992160875,0.9470238125,0.35201414166666667,0.0195651875,0.7240950041666667,0.8051402666666667,0.22556471666666666,0.9833333333333333,0.5936874583333334
1544039820,0.027126858333333333,178,0.5175668916666667,1.1488682250000002,1.0695077041666667,1.1337435708333332,0.43867637083333333,0.016909875,0.42668174583333335,0.34377942083333335,0.17683117499999998,0.9888888888888889,0.5299691837499999
1544039880,0.027153587500000003,179,0.03885778333333333,0.9084605291666666,0.6711482166666667,0.49588014166666666,0.34784387499999997,0.08595405416666665,0.0088047125,0.027344645833333334,1.2188235458333334,0.9944444444444445,0.3830271091666667
1544039940,0.026876033333333334,180,0.024670991666666666,0.0029311708333333336,0.5295266458333334,0.06363668333333333,0.33140674583333335,0.017676129166666665,0.0081960375,0.0177892,0.022838470833333332,1.0,0.10455481083333336
